URL,Platform,Colour,Background Colour,Size,Location,Type,Sticky?,Visible on load?,Label,Clicks Required,Goes To URL
https://www.1800myoptions.org.au/,Mobile,#EC1B23,#EAE1E1,average,top right,button,True,Yes,QUICK ESCAPE,1,https://news.google.com/topstories?hl=en-GB&gl=GB&ceid=GB:en
https://www.islandsexualhealth.org/library/,Mobile,#13F1B0,#FFFFFF,average,left,button,True,Yes,QUICK EXIT,1,https://www.cbc.ca/news
https://www.healthforteens.co.uk/,Mobile,#DE201B,#FFFFFF,wide,content,banner,False,Yes,GET ME OUT OF HERE,1,https://www.google.com/
https://www.gwhealth.asn.au/,Mobile,#A689BF,#FFFFFF,average,top right,image,True,Yes,,1,http://www.bom.gov.au/?ref=logo
https://gch.org.au/,Mobile,#B44699,#FFFFFF,average,top right,button,True,Yes,Exit,1,https://www.google.com.au/
https://sunburycobaw.org.au/,Mobile,#FF251B,#0099A8,average,top,button,False,Yes,QUICK EXIT,1,https://www.google.com.au/
https://teenhealthsource.com/,Mobile,#A1B53A,#FFFFFF,average,top left,button,False,Yes,QUICK HIDE,1,https://m.youtube.com/
https://www.disabilitygateway.gov.au/,Mobile,#DB334C,#FFFFFF,average,bottom left,button,True,Yes,Quick exit,1,http://www.bom.gov.au/
https://deafdawn.org/,Mobile,#50B0E0,#FFFFFF,wide,top,banner,False,Yes,QUICK ESCAPE! Click here to quickly exit this website,1,https://www.google.com/
https://www.wearehourglass.org/,Mobile,#CC0000,#FFFFFF,average,bottom right,button,True,Cookie Notice,Exit the website,1,https://www.google.com/
https://opan.org.au/,Mobile,#C42F67,#FFFFFF,small,bottom right,image,True,Yes,,1,https://www.google.com.au/
https://www.ncall.us/,Mobile,#C0CDD9,#FFFFFF,wide,bottom right,button,True,Yes,Safe exit,1,https://www.google.com/
https://eapon.ca/,Mobile,#482A76,#FFFFFF,average,bottom left,button,True,Yes,Safety Exit,1,https://www.google.com/;https://www.google.com/
https://courtnetwork.com.au/,Mobile,#E7168C,#FFFFFF,average,top right,button,False,Yes,Quick Exit,1,https://www.google.com.au/
https://www.victimsupport.org.uk/,Mobile,#ED471E,#FFFFFF,average,top left,button,True,Yes,Leave website,1,https://www.google.com/
https://www.lighthousevictimcare.org/,Mobile,#7E8083,#FFFFFF,average,top right,button,True,Yes,Leave Site,1,https://www.google.co.uk/
https://www.crimevictimshelpline.ie/,Mobile,#D13051,#393B49,average,side menu,button,False,No,Quick Exit,2,https://www.rte.ie/
https://victimsinfo.govt.nz/,Mobile,#32778D,#F3ECE4,average,content,button,False,No,Quick exit,1,https://i.stuff.co.nz/
https://www.victimsofcrime.vic.gov.au/,Mobile,#D50032,#FFFFFF,average,top right,button,False,Yes,Quick exit,1,https://www.google.com/search?q=google+weather;https://www.google.com/search?q=google+weather
https://www.victimsupport.act.gov.au/home,Mobile,#C0544B,#FFFFFF,small,top right,button,True,Yes,Quick Exit,1,https://www.google.com.au/
https://www.victimsservices.justice.nsw.gov.au/,Mobile,#B81237,#FFFFFF,average,bottom,button,True,Yes,Quick Exit,1,https://www.google.com/
https://www.justice.tas.gov.au/victims,Mobile,#B60000,#000000,average,top left,button,True,Yes,Quick Exit,1,http://www.bom.gov.au/;https://www.google.com/
https://victimconnect.org/,Mobile,#CB4E0B,#F7F7F7,wide,top,button,False,Yes,Quick Exit,1,https://www.google.com/
https://victimsofcrime.org/,Mobile,#F36E25,#FFFFFF,average,bottom right,button,True,Yes,Safety Exit,1,https://www.google.com/;https://weather.com/en-GB/?Goto=Redirected
https://www.trynova.org/,Mobile,#CC0033,#FFFFFF,average,bottom left,button,True,Yes,Quick Exit,1,https://weather.com/en-GB/?Goto=Redirected;https://www.accuweather.com/;https://www.google.com/search?q=local%20weather%20forecast
https://victimassistanceprogram.org/,Mobile,#000000,#FFFFFF,text,side menu,menu item,False,No,Exit Site,2,https://victimassistanceprogram.org/;https://weather.com/weather/tenday/l/a2a9821d3fad5db9489ac8a82a39d84c9d6bc34927b2dd4e6d5e4fd4ed6a525a
https://victims.ca.gov/,Mobile,#C34346,#FFFFFF,average,right,button,True,Yes,Quick Escape,1,https://www.google.com/
https://www.nc-van.org/,Mobile,#CFC258,#FFFFFF,average,top right,button,False,Yes,ESCAPE,1,https://www.google.com/
https://www.crimevictimservices.org/,Mobile,#000000,#FFFFFF,average,top right,button,False,Yes,LEAVE NOW,1,https://weather.com/en-GB/?Goto=Redirected
https://www.victimservicecenter.org/,Mobile,#CE0F00,#EDEDED,average,top,button,True,Yes,EXIT SALIDA,1,https://www.google.com/
https://crimesurvivors.org/,Mobile,#3586B9,#FFFFFF,wide,top,banner,False,Yes,CLICK HERE IF YOU NEED TO LEAVE THIS SITE QUICKLY,1,https://www.google.com/search?hl=en&q=chocolate%2Bchip%2Bcookies&btnG=Google%2BSearch
https://cavac.qc.ca/en/,Mobile,#BA1414,#FFFFFF,average,top right,button,True,Yes,LEAVE QUICKLY,1,https://www.google.ca/
https://crcvc.ca/,Mobile,#165C7D,#FFFFFF,small,right,image,True,Yes,,1,https://www.google.com/
https://www.alberta.ca/help-for-victims-of-crime.aspx,Mobile,#0070C4,#FFFFFF,average,bottom right,button,True,Yes,Quick Escape,1,https://www.google.ca/;https://www.weather.gc.ca/canada_e.html
https://www.victimsupport.ca/,Mobile,#EAC633,#95A7AA,small,top right,button,False,Yes,QUICK ESCAPE,1,https://www.theweathernetwork.com/
https://domesticpeace.ca/,Mobile,#9BAB81,#FFFFFF,wide,bottom,banner,True,Yes,EMERGENCY ESCAPE,1,https://www.google.com/;https://weather.gc.ca/forecast/canada/index_e.html?id=BC
https://www.victimservicesniagara.on.ca/,Mobile,#E5DBAA,#FFFFFF,average,top right,button,False,Yes,HIDE THIS SITE,1,https://www.google.com/
https://www.ns-vs.com/,Mobile,#0D8ECF,#FFFFFF,average,side menu,button,False,No,ESCAPE THIS SITE,2,https://www.google.ca/
https://vspeel.org/,Mobile,#FFFFFF,#075299,average,top right,button,True,Yes,ESCAPE THIS PAGE,1,https://www.google.ca/
http://www.tbayvictimservices.ca/,Mobile,#000000,#953075,average,top,button,False,Yes,ESCAPE THIS PAGE,1,https://www.google.com/
https://www.victimservicesdurham.ca/home,Mobile,#510388,#FFFFFF,wide,bottom right,button,True,Yes,LEAVE NOW,1,https://www.google.com/
https://www.victimservices-york.org/,Mobile,#FFFFFF,#212121,text,top left,text,True,Yes,Escape This Page,1,https://www.google.ca/
https://www.cdvs.ca/,Mobile,#862F39,#F1F1F1,average,top left,button,True,Yes,QUICK ESCAPE,1,https://www.google.ca/search?q=how+to+make+good+cookies&oq=how+to+make+good+cookies&aqs=chrome..69i57.6514j0j1&sourceid=chrome&ie=UTF-8
https://victimserviceskingston.ca/,Mobile,#A79561,#FFFFFF,average,bottom right,button,True,Yes,ESCAPE THIS SITE,1,https://www.thewhig.com/category/news/local-news/
https://www.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.nationalcrimeagency.gov.uk/,Mobile,#CC0000,#FFFFFF,average,bottom right,button,True,No,Quick exit,1,https://www.google.co.uk/
https://www.devon-cornwall.police.uk/,Mobile,#D81E00,#FFFFFF,average,right,button,True,Cookie Notice,Hide site,1,https://www.google.com/
https://www.dorset.police.uk/,Mobile,#D81E00,#FFFFFF,average,right,button,True,Cookie Notice,Hide site,1,https://www.google.com/
https://www.cleveland.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.northyorkshire.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.gwent.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.derbyshire.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.cambs.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.kent.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.northants.police.uk/,Mobile,#B01A0D,#FFFFFF,average,bottom,button,True,Yes,Leave this site,1,https://www.google.co.uk/
https://www.police.vic.gov.au/,Mobile,#FFFFFF,#FFFFFF,average,top right,button,True,Yes,Quick exit,1,https://www.google.com/;https://www.google.com/
https://www.police.tas.gov.au/,Mobile,#DB0808,#002F5D,average,top right,button,True,Yes,Quick Exit,1,http://www.bom.gov.au/;https://www.google.com/
https://www.peelpolice.ca/en/index.aspx,Mobile,#C4314B,#FFFFFF,average,bottom right,button,True,Yes,Quick Escape,1,https://www.google.ca/;https://www.weather.gc.ca/canada_e.html
https://www.legalmomentum.org/,Mobile,#000000,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.com/search?q=walmart+near+me
https://womenslegalcentre.ca/,Mobile,#000000,#FFFFFF,average,top right,button,True,Yes,QUICK EXIT,1,https://www.google.ca/
https://www.wire.org.au/,Mobile,#FFFFFF,#2D2A2B,text,top left,text,True,Yes,Quick Exit (Esc),1,https://www.google.com/
